"Time","FiringRate (200) GanglionGainControl","FiringRate (201) GanglionGainControl","FiringRate (202) GanglionGainControl","FiringRate (203) GanglionGainControl","FiringRate (204) GanglionGainControl","FiringRate (205) GanglionGainControl","FiringRate (206) GanglionGainControl","FiringRate (207) GanglionGainControl","FiringRate (208) GanglionGainControl","FiringRate (209) GanglionGainControl","FiringRate (210) GanglionGainControl","FiringRate (211) GanglionGainControl","FiringRate (212) GanglionGainControl","FiringRate (213) GanglionGainControl","FiringRate (214) GanglionGainControl","FiringRate (215) GanglionGainControl","FiringRate (216) GanglionGainControl","FiringRate (217) GanglionGainControl","FiringRate (218) GanglionGainControl","FiringRate (219) GanglionGainControl","FiringRate (220) GanglionGainControl","FiringRate (221) GanglionGainControl","FiringRate (222) GanglionGainControl","FiringRate (223) GanglionGainControl","FiringRate (224) GanglionGainControl","FiringRate (225) GanglionGainControl","FiringRate (226) GanglionGainControl","FiringRate (227) GanglionGainControl","FiringRate (228) GanglionGainControl","FiringRate (229) GanglionGainControl","FiringRate (230) GanglionGainControl","FiringRate (231) GanglionGainControl","FiringRate (232) GanglionGainControl","FiringRate (233) GanglionGainControl","FiringRate (234) GanglionGainControl","FiringRate (235) GanglionGainControl","FiringRate (236) GanglionGainControl","FiringRate (237) GanglionGainControl","FiringRate (238) GanglionGainControl","FiringRate (239) GanglionGainControl","FiringRate (240) GanglionGainControl","FiringRate (241) GanglionGainControl","FiringRate (242) GanglionGainControl","FiringRate (243) GanglionGainControl","FiringRate (244) GanglionGainControl","FiringRate (245) GanglionGainControl","FiringRate (246) GanglionGainControl","FiringRate (247) GanglionGainControl","FiringRate (248) GanglionGainControl","FiringRate (249) GanglionGainControl","FiringRate (250) GanglionGainControl","FiringRate (251) GanglionGainControl","FiringRate (252) GanglionGainControl","FiringRate (253) GanglionGainControl","FiringRate (254) GanglionGainControl","FiringRate (255) GanglionGainControl","FiringRate (256) GanglionGainControl","FiringRate (257) GanglionGainControl","FiringRate (258) GanglionGainControl","FiringRate (259) GanglionGainControl","FiringRate (260) GanglionGainControl","FiringRate (261) GanglionGainControl","FiringRate (262) GanglionGainControl","FiringRate (263) GanglionGainControl","FiringRate (264) GanglionGainControl","FiringRate (265) GanglionGainControl","FiringRate (266) GanglionGainControl","FiringRate (267) GanglionGainControl","FiringRate (268) GanglionGainControl","FiringRate (269) GanglionGainControl","FiringRate (270) GanglionGainControl","FiringRate (271) GanglionGainControl","FiringRate (272) GanglionGainControl","FiringRate (273) GanglionGainControl","FiringRate (274) GanglionGainControl","FiringRate (275) GanglionGainControl","FiringRate (276) GanglionGainControl","FiringRate (277) GanglionGainControl","FiringRate (278) GanglionGainControl","FiringRate (279) GanglionGainControl","FiringRate (280) GanglionGainControl","FiringRate (281) GanglionGainControl","FiringRate (282) GanglionGainControl","FiringRate (283) GanglionGainControl","FiringRate (284) GanglionGainControl","FiringRate (285) GanglionGainControl","FiringRate (286) GanglionGainControl","FiringRate (287) GanglionGainControl","FiringRate (288) GanglionGainControl","FiringRate (289) GanglionGainControl","FiringRate (290) GanglionGainControl","FiringRate (291) GanglionGainControl","FiringRate (292) GanglionGainControl","FiringRate (293) GanglionGainControl","FiringRate (294) GanglionGainControl","FiringRate (295) GanglionGainControl","FiringRate (296) GanglionGainControl","FiringRate (297) GanglionGainControl","FiringRate (298) GanglionGainControl","FiringRate (299) GanglionGainControl"
0.649,0.0213152,0.0213152,0.0213152,0.0213152,0.0213152,0.0213152,0.0213152,0.0213152,0.0213152,0.0213152,0.0723497,0.0723497,0.0723497,0.0723497,0.0723497,0.0723497,0.0723497,0.0723497,0.0723497,0.0723497,0.456384,0.456384,0.456384,0.456384,0.456384,0.456384,0.456384,0.456384,0.456384,0.456384,2.41214,2.41214,2.41214,2.41214,2.41214,2.41214,2.41214,2.41214,2.41214,2.41214,9.4492,9.4492,9.4492,9.4492,9.4492,9.4492,9.4492,9.4492,9.4492,9.4492,16.8247,16.8247,16.8247,16.8247,16.8247,16.8247,16.8247,16.8247,16.8247,16.8247,26.991,26.991,26.991,26.991,26.991,26.991,26.991,26.991,26.991,26.991,37.0407,37.0407,37.0407,37.0407,37.0407,37.0407,37.0407,37.0407,37.0407,37.0407,49.6289,49.6289,49.6289,49.6289,49.6289,49.6289,49.6289,49.6289,49.6289,49.6289,58.9454,58.9454,58.9454,58.9454,58.9454,58.9454,58.9454,58.9454,58.9454,58.9454
0.65,0.0202757,0.0202757,0.0202757,0.0202757,0.0202757,0.0202757,0.0202757,0.0202757,0.0202757,0.0202757,0.0688211,0.0688211,0.0688211,0.0688211,0.0688211,0.0688211,0.0688211,0.0688211,0.0688211,0.0688212,0.434126,0.434126,0.434126,0.434126,0.434126,0.434126,0.434126,0.434126,0.434126,0.434126,2.2945,2.2945,2.2945,2.2945,2.2945,2.2945,2.2945,2.2945,2.2945,2.2945,9.24718,9.24718,9.24718,9.24718,9.24718,9.24718,9.24718,9.24718,9.24718,9.24718,16.5876,16.5876,16.5876,16.5876,16.5876,16.5876,16.5876,16.5876,16.5876,16.5876,26.7081,26.7081,26.7081,26.7081,26.7081,26.7081,26.7081,26.7081,26.7081,26.7081,36.7168,36.7168,36.7168,36.7168,36.7168,36.7168,36.7168,36.7168,36.7168,36.7168,49.263,49.263,49.263,49.263,49.263,49.263,49.263,49.263,49.263,49.263,58.557,58.557,58.557,58.557,58.557,58.557,58.557,58.557,58.557,58.557
0.651,0.0192868,0.0192868,0.0192868,0.0192868,0.0192868,0.0192868,0.0192868,0.0192868,0.0192868,0.0192868,0.0654647,0.0654647,0.0654647,0.0654647,0.0654647,0.0654647,0.0654647,0.0654647,0.0654647,0.0654647,0.412953,0.412953,0.412953,0.412953,0.412953,0.412953,0.412953,0.412953,0.412953,0.412953,2.1826,2.1826,2.1826,2.1826,2.1826,2.1826,2.1826,2.1826,2.1826,2.1826,9.04613,9.04613,9.04613,9.04613,9.04613,9.04613,9.04613,9.04613,9.04613,9.04613,16.3517,16.3517,16.3517,16.3517,16.3517,16.3517,16.3517,16.3517,16.3517,16.3517,26.4264,26.4264,26.4264,26.4264,26.4264,26.4264,26.4264,26.4264,26.4264,26.4264,36.3941,36.3941,36.3941,36.3941,36.3941,36.3941,36.3941,36.3941,36.3941,36.3941,48.898,48.898,48.898,48.898,48.898,48.898,48.898,48.898,48.898,48.898,58.1691,58.1691,58.1691,58.1691,58.1691,58.1691,58.1691,58.1691,58.1691,58.1691
0.652,0.0183462,0.0183462,0.0183462,0.0183462,0.0183462,0.0183462,0.0183462,0.0183462,0.0183462,0.0183462,0.0622719,0.0622719,0.0622719,0.0622719,0.0622719,0.0622719,0.0622719,0.0622719,0.0622719,0.062272,0.392813,0.392813,0.392813,0.392813,0.392813,0.392813,0.392813,0.392813,0.392813,0.392813,2.07615,2.07615,2.07615,2.07615,2.07615,2.07615,2.07615,2.07615,2.07615,2.07615,8.84605,8.84605,8.84605,8.84605,8.84605,8.84605,8.84605,8.84605,8.84605,8.84605,16.1168,16.1168,16.1168,16.1168,16.1168,16.1168,16.1168,16.1168,16.1168,16.1168,26.1459,26.1459,26.1459,26.1459,26.1459,26.1459,26.1459,26.1459,26.1459,26.1459,36.0727,36.0727,36.0727,36.0727,36.0727,36.0727,36.0727,36.0727,36.0727,36.0727,48.5339,48.5339,48.5339,48.5339,48.5339,48.5339,48.5339,48.5339,48.5339,48.5339,57.7816,57.7816,57.7816,57.7816,57.7816,57.7816,57.7816,57.7816,57.7816,57.7816
0.653,0.0174514,0.0174514,0.0174514,0.0174514,0.0174514,0.0174514,0.0174514,0.0174514,0.0174514,0.0174514,0.0592349,0.0592349,0.0592349,0.0592349,0.0592349,0.0592349,0.0592349,0.0592349,0.0592349,0.0592349,0.373655,0.373655,0.373655,0.373655,0.373655,0.373655,0.373655,0.373655,0.373655,0.373656,1.9749,1.9749,1.9749,1.9749,1.9749,1.9749,1.9749,1.9749,1.9749,1.9749,8.64694,8.64694,8.64694,8.64694,8.64694,8.64694,8.64694,8.64694,8.64694,8.64694,15.8831,15.8831,15.8831,15.8831,15.8831,15.8831,15.8831,15.8831,15.8831,15.8831,25.8666,25.8666,25.8666,25.8666,25.8666,25.8666,25.8666,25.8666,25.8666,25.8666,35.7524,35.7524,35.7524,35.7524,35.7524,35.7524,35.7524,35.7524,35.7524,35.7524,48.1707,48.1707,48.1707,48.1707,48.1707,48.1707,48.1707,48.1707,48.1707,48.1707,57.3946,57.3946,57.3946,57.3946,57.3946,57.3946,57.3946,57.3946,57.3946,57.3946
0.654,0.0166003,0.0166003,0.0166003,0.0166003,0.0166003,0.0166003,0.0166003,0.0166003,0.0166003,0.0166003,0.056346,0.056346,0.056346,0.056346,0.056346,0.056346,0.056346,0.056346,0.056346,0.056346,0.355432,0.355432,0.355432,0.355432,0.355432,0.355432,0.355432,0.355432,0.355432,0.355432,1.87858,1.87858,1.87858,1.87858,1.87858,1.87858,1.87858,1.87858,1.87858,1.87858,8.44879,8.44879,8.44879,8.44879,8.44879,8.44879,8.44879,8.44879,8.44879,8.44879,15.6504,15.6504,15.6504,15.6504,15.6504,15.6504,15.6504,15.6504,15.6504,15.6504,25.5885,25.5885,25.5885,25.5885,25.5885,25.5885,25.5885,25.5885,25.5885,25.5885,35.4334,35.4334,35.4334,35.4334,35.4334,35.4334,35.4334,35.4334,35.4334,35.4334,47.8085,47.8085,47.8085,47.8085,47.8085,47.8085,47.8085,47.8085,47.8085,47.8085,57.0081,57.0081,57.0081,57.0081,57.0081,57.0081,57.0081,57.0081,57.0081,57.0081
0.655,0.0157907,0.0157907,0.0157907,0.0157907,0.0157907,0.0157907,0.0157907,0.0157907,0.0157907,0.0157907,0.053598,0.053598,0.053598,0.053598,0.053598,0.053598,0.053598,0.053598,0.053598,0.053598,0.338097,0.338097,0.338097,0.338097,0.338097,0.338097,0.338097,0.338097,0.338097,0.338098,1.78696,1.78696,1.78696,1.78696,1.78696,1.78696,1.78696,1.78696,1.78696,1.78696,8.25159,8.25159,8.25159,8.25159,8.25159,8.25159,8.25159,8.25159,8.25159,8.25159,15.4188,15.4188,15.4188,15.4188,15.4188,15.4188,15.4188,15.4188,15.4188,15.4188,25.3117,25.3117,25.3117,25.3117,25.3117,25.3117,25.3117,25.3117,25.3117,25.3117,35.1155,35.1155,35.1155,35.1155,35.1155,35.1155,35.1155,35.1155,35.1155,35.1155,47.4472,47.4472,47.4472,47.4472,47.4472,47.4472,47.4472,47.4472,47.4472,47.4472,56.6222,56.6222,56.6222,56.6222,56.6222,56.6222,56.6222,56.6222,56.6222,56.6222
0.656,0.0150206,0.0150206,0.0150206,0.0150206,0.0150206,0.0150206,0.0150206,0.0150206,0.0150206,0.0150206,0.050984,0.050984,0.050984,0.050984,0.050984,0.050984,0.050984,0.050984,0.050984,0.050984,0.321608,0.321608,0.321608,0.321608,0.321608,0.321608,0.321608,0.321608,0.321608,0.321608,1.69981,1.69981,1.69981,1.69981,1.69981,1.69981,1.69981,1.69981,1.69981,1.69981,8.05535,8.05535,8.05535,8.05535,8.05535,8.05535,8.05535,8.05535,8.05535,8.05536,15.1883,15.1883,15.1883,15.1883,15.1883,15.1883,15.1883,15.1883,15.1883,15.1883,25.036,25.036,25.036,25.036,25.036,25.036,25.036,25.036,25.036,25.036,34.7989,34.7989,34.7989,34.7989,34.7989,34.7989,34.7989,34.7989,34.7989,34.7989,47.087,47.087,47.087,47.087,47.087,47.087,47.087,47.087,47.087,47.087,56.2369,56.2369,56.2369,56.2369,56.2369,56.2369,56.2369,56.2369,56.2369,56.2369
0.657,0.014288,0.014288,0.014288,0.014288,0.014288,0.014288,0.014288,0.014288,0.014288,0.014288,0.0484974,0.0484974,0.0484974,0.0484974,0.0484974,0.0484974,0.0484974,0.0484974,0.0484974,0.0484974,0.305923,0.305923,0.305923,0.305923,0.305923,0.305923,0.305923,0.305923,0.305923,0.305923,1.61691,1.61691,1.61691,1.61691,1.61691,1.61691,1.61691,1.61691,1.61691,1.61691,7.86007,7.86007,7.86007,7.86007,7.86007,7.86007,7.86007,7.86007,7.86007,7.86007,14.9589,14.9589,14.9589,14.9589,14.9589,14.9589,14.9589,14.9589,14.9589,14.9589,24.7616,24.7616,24.7616,24.7616,24.7616,24.7616,24.7616,24.7616,24.7616,24.7616,34.4834,34.4834,34.4834,34.4834,34.4834,34.4834,34.4834,34.4834,34.4834,34.4834,46.7277,46.7277,46.7277,46.7277,46.7277,46.7277,46.7277,46.7277,46.7277,46.7277,55.8522,55.8522,55.8522,55.8522,55.8522,55.8522,55.8522,55.8522,55.8522,55.8522
0.658,0.0135912,0.0135912,0.0135912,0.0135912,0.0135912,0.0135912,0.0135912,0.0135912,0.0135912,0.0135912,0.0461322,0.0461322,0.0461322,0.0461322,0.0461322,0.0461322,0.0461322,0.0461322,0.0461322,0.0461322,0.291003,0.291003,0.291003,0.291003,0.291003,0.291003,0.291003,0.291003,0.291003,0.291003,1.53805,1.53805,1.53805,1.53805,1.53805,1.53805,1.53805,1.53805,1.53805,1.53805,7.66572,7.66572,7.66572,7.66572,7.66572,7.66572,7.66572,7.66572,7.66572,7.66572,14.7306,14.7306,14.7306,14.7306,14.7306,14.7306,14.7306,14.7306,14.7306,14.7306,24.4883,24.4883,24.4883,24.4883,24.4883,24.4883,24.4883,24.4883,24.4883,24.4883,34.1692,34.1692,34.1692,34.1692,34.1692,34.1692,34.1692,34.1692,34.1692,34.1692,46.3694,46.3694,46.3694,46.3694,46.3694,46.3694,46.3694,46.3694,46.3694,46.3694,55.4682,55.4682,55.4682,55.4682,55.4682,55.4682,55.4682,55.4682,55.4682,55.4682
0.659,0.0129283,0.0129283,0.0129283,0.0129283,0.0129283,0.0129283,0.0129283,0.0129283,0.0129283,0.0129283,0.0438823,0.0438823,0.0438823,0.0438823,0.0438823,0.0438823,0.0438823,0.0438823,0.0438823,0.0438823,0.276811,0.276811,0.276811,0.276811,0.276811,0.276811,0.276811,0.276811,0.276811,0.276811,1.46304,1.46304,1.46304,1.46304,1.46304,1.46304,1.46304,1.46304,1.46304,1.46304,7.47232,7.47232,7.47232,7.47232,7.47232,7.47232,7.47232,7.47232,7.47232,7.47232,14.5034,14.5034,14.5034,14.5034,14.5034,14.5034,14.5034,14.5034,14.5034,14.5034,24.2163,24.2163,24.2163,24.2163,24.2163,24.2163,24.2163,24.2163,24.2163,24.2163,33.8563,33.8563,33.8563,33.8563,33.8563,33.8563,33.8563,33.8563,33.8563,33.8563,46.0122,46.0122,46.0122,46.0122,46.0122,46.0122,46.0122,46.0122,46.0122,46.0122,55.0848,55.0848,55.0848,55.0848,55.0848,55.0848,55.0848,55.0848,55.0848,55.0848
0.66,0.0122978,0.0122978,0.0122978,0.0122978,0.0122978,0.0122978,0.0122978,0.0122978,0.0122978,0.0122978,0.0417421,0.0417421,0.0417421,0.0417421,0.0417421,0.0417421,0.0417421,0.0417421,0.0417421,0.0417421,0.263311,0.263311,0.263311,0.263311,0.263311,0.263311,0.263311,0.263311,0.263311,0.263311,1.39169,1.39169,1.39169,1.39169,1.39169,1.39169,1.39169,1.39169,1.39169,1.39169,7.27986,7.27986,7.27986,7.27986,7.27986,7.27986,7.27986,7.27986,7.27986,7.27986,14.2772,14.2772,14.2772,14.2772,14.2772,14.2772,14.2772,14.2772,14.2772,14.2772,23.9455,23.9455,23.9455,23.9455,23.9455,23.9455,23.9455,23.9455,23.9455,23.9455,33.5445,33.5445,33.5445,33.5445,33.5445,33.5445,33.5445,33.5445,33.5445,33.5445,45.656,45.656,45.656,45.656,45.656,45.656,45.656,45.656,45.656,45.656,54.7021,54.7021,54.7021,54.7021,54.7021,54.7021,54.7021,54.7021,54.7021,54.7021
0.661,0.011698,0.011698,0.011698,0.011698,0.011698,0.011698,0.011698,0.011698,0.011698,0.011698,0.0397063,0.0397063,0.0397063,0.0397063,0.0397063,0.0397063,0.0397063,0.0397063,0.0397063,0.0397064,0.250469,0.250469,0.250469,0.250469,0.250469,0.250469,0.250469,0.250469,0.250469,0.250469,1.32381,1.32381,1.32381,1.32381,1.32381,1.32381,1.32381,1.32381,1.32381,1.32381,7.08833,7.08833,7.08833,7.08833,7.08833,7.08833,7.08833,7.08833,7.08833,7.08833,14.0521,14.0521,14.0521,14.0521,14.0521,14.0521,14.0521,14.0521,14.0521,14.0521,23.6758,23.6758,23.6758,23.6758,23.6758,23.6758,23.6758,23.6758,23.6758,23.6758,33.234,33.234,33.234,33.234,33.234,33.234,33.234,33.234,33.234,33.234,45.3009,45.3009,45.3009,45.3009,45.3009,45.3009,45.3009,45.3009,45.3009,45.3009,54.3202,54.3202,54.3202,54.3202,54.3202,54.3202,54.3202,54.3202,54.3202,54.3202
0.662,0.0111275,0.0111275,0.0111275,0.0111275,0.0111275,0.0111275,0.0111275,0.0111275,0.0111275,0.0111275,0.0377698,0.0377698,0.0377698,0.0377698,0.0377698,0.0377698,0.0377698,0.0377698,0.0377698,0.0377698,0.238253,0.238253,0.238253,0.238253,0.238253,0.238253,0.238253,0.238253,0.238253,0.238253,1.25925,1.25925,1.25925,1.25925,1.25925,1.25925,1.25925,1.25925,1.25925,1.25925,6.89773,6.89773,6.89773,6.89773,6.89773,6.89773,6.89773,6.89773,6.89773,6.89773,13.828,13.828,13.828,13.828,13.828,13.828,13.828,13.828,13.828,13.828,23.4074,23.4074,23.4074,23.4074,23.4074,23.4074,23.4074,23.4074,23.4074,23.4074,32.9247,32.9247,32.9247,32.9247,32.9247,32.9247,32.9247,32.9247,32.9247,32.9247,44.9468,44.9468,44.9468,44.9468,44.9468,44.9468,44.9468,44.9468,44.9468,44.9468,53.939,53.939,53.939,53.939,53.939,53.939,53.939,53.939,53.939,53.939
0.663,0.0105848,0.0105848,0.0105848,0.0105848,0.0105848,0.0105848,0.0105848,0.0105848,0.0105848,0.0105848,0.0359278,0.0359278,0.0359278,0.0359278,0.0359278,0.0359278,0.0359278,0.0359278,0.0359278,0.0359278,0.226634,0.226634,0.226633,0.226633,0.226633,0.226633,0.226633,0.226634,0.226634,0.226634,1.19783,1.19783,1.19783,1.19783,1.19783,1.19783,1.19783,1.19783,1.19783,1.19783,6.70806,6.70806,6.70806,6.70806,6.70806,6.70806,6.70806,6.70806,6.70806,6.70806,13.6051,13.6051,13.6051,13.6051,13.6051,13.6051,13.6051,13.6051,13.6051,13.6051,23.1401,23.1401,23.1401,23.1401,23.1401,23.1401,23.1401,23.1401,23.1401,23.1401,32.6166,32.6166,32.6166,32.6166,32.6166,32.6166,32.6166,32.6166,32.6166,32.6166,44.5938,44.5938,44.5938,44.5938,44.5938,44.5938,44.5938,44.5938,44.5938,44.5938,53.5585,53.5585,53.5585,53.5585,53.5585,53.5585,53.5585,53.5585,53.5585,53.5585
0.664,0.0100686,0.0100686,0.0100686,0.0100686,0.0100686,0.0100686,0.0100686,0.0100686,0.0100686,0.0100686,0.0341756,0.0341756,0.0341756,0.0341756,0.0341756,0.0341756,0.0341756,0.0341756,0.0341756,0.0341756,0.21558,0.21558,0.21558,0.21558,0.21558,0.21558,0.21558,0.21558,0.21558,0.21558,1.13942,1.13942,1.13942,1.13942,1.13942,1.13942,1.13942,1.13942,1.13942,1.13942,6.51931,6.51931,6.51931,6.51931,6.51931,6.51931,6.51931,6.51931,6.51931,6.51931,13.3831,13.3831,13.3831,13.3831,13.3831,13.3831,13.3831,13.3831,13.3831,13.3831,22.8741,22.8741,22.8741,22.8741,22.8741,22.8741,22.8741,22.8741,22.8741,22.8741,32.3098,32.3098,32.3098,32.3098,32.3098,32.3098,32.3098,32.3098,32.3098,32.3098,44.2419,44.2419,44.2419,44.2419,44.2419,44.2419,44.2419,44.2419,44.2419,44.2419,53.1789,53.1789,53.1789,53.1789,53.1789,53.1789,53.1789,53.1789,53.1789,53.1789
0.665,0.00957755,0.00957755,0.00957755,0.00957755,0.00957755,0.00957755,0.00957755,0.00957755,0.00957755,0.00957755,0.0325088,0.0325088,0.0325088,0.0325088,0.0325088,0.0325088,0.0325088,0.0325088,0.0325088,0.0325088,0.205066,0.205066,0.205066,0.205066,0.205066,0.205066,0.205066,0.205066,0.205066,0.205067,1.08385,1.08385,1.08385,1.08385,1.08385,1.08385,1.08385,1.08385,1.08385,1.08385,6.33147,6.33147,6.33147,6.33147,6.33147,6.33147,6.33147,6.33147,6.33147,6.33147,13.1623,13.1623,13.1623,13.1623,13.1623,13.1623,13.1623,13.1623,13.1623,13.1623,22.6092,22.6092,22.6092,22.6092,22.6092,22.6092,22.6092,22.6092,22.6092,22.6092,32.0042,32.0042,32.0042,32.0042,32.0042,32.0042,32.0042,32.0042,32.0042,32.0042,43.891,43.891,43.891,43.891,43.891,43.891,43.891,43.891,43.891,43.891,52.8001,52.8001,52.8001,52.8001,52.8001,52.8001,52.8001,52.8001,52.8001,52.8001
0.666,0.00911045,0.00911044,0.00911044,0.00911044,0.00911044,0.00911044,0.00911044,0.00911044,0.00911045,0.00911045,0.0309233,0.0309233,0.0309233,0.0309233,0.0309233,0.0309233,0.0309233,0.0309233,0.0309233,0.0309233,0.195065,0.195065,0.195065,0.195065,0.195065,0.195065,0.195065,0.195065,0.195065,0.195065,1.03099,1.03099,1.03099,1.03099,1.03099,1.03099,1.03099,1.03099,1.03099,1.03099,6.14455,6.14455,6.14455,6.14455,6.14455,6.14455,6.14455,6.14455,6.14455,6.14455,12.9424,12.9424,12.9424,12.9424,12.9424,12.9424,12.9424,12.9424,12.9424,12.9424,22.3455,22.3455,22.3455,22.3455,22.3455,22.3455,22.3455,22.3455,22.3455,22.3455,31.6998,31.6998,31.6998,31.6998,31.6998,31.6998,31.6998,31.6998,31.6998,31.6998,43.5413,43.5413,43.5413,43.5413,43.5413,43.5413,43.5413,43.5413,43.5413,43.5413,52.4222,52.4222,52.4222,52.4222,52.4222,52.4222,52.4222,52.4222,52.4222,52.4222
0.667,0.00866612,0.00866612,0.00866612,0.00866612,0.00866612,0.00866612,0.00866612,0.00866612,0.00866612,0.00866612,0.0294152,0.0294152,0.0294152,0.0294152,0.0294152,0.0294152,0.0294152,0.0294152,0.0294152,0.0294152,0.185552,0.185552,0.185552,0.185552,0.185552,0.185552,0.185552,0.185552,0.185552,0.185552,0.980704,0.980704,0.980704,0.980704,0.980704,0.980704,0.980704,0.980704,0.980704,0.980704,5.95854,5.95854,5.95854,5.95854,5.95854,5.95854,5.95854,5.95854,5.95854,5.95854,12.7237,12.7237,12.7237,12.7237,12.7237,12.7237,12.7237,12.7237,12.7237,12.7237,22.083,22.083,22.083,22.083,22.083,22.083,22.083,22.083,22.083,22.083,31.3967,31.3967,31.3967,31.3967,31.3967,31.3967,31.3967,31.3967,31.3967,31.3967,43.1927,43.1927,43.1927,43.1927,43.1927,43.1927,43.1927,43.1927,43.1927,43.1928,52.0451,52.0451,52.0451,52.0451,52.0451,52.0451,52.0451,52.0451,52.0451,52.0451
0.668,0.00824347,0.00824347,0.00824347,0.00824347,0.00824347,0.00824347,0.00824347,0.00824347,0.00824347,0.00824347,0.0279806,0.0279806,0.0279806,0.0279806,0.0279806,0.0279806,0.0279806,0.0279806,0.0279806,0.0279806,0.176502,0.176502,0.176502,0.176502,0.176502,0.176502,0.176502,0.176502,0.176502,0.176502,0.932875,0.932875,0.932875,0.932875,0.932875,0.932875,0.932875,0.932875,0.932875,0.932875,5.77344,5.77344,5.77344,5.77344,5.77344,5.77344,5.77344,5.77344,5.77344,5.77344,12.5059,12.5059,12.5059,12.5059,12.5059,12.5059,12.5059,12.5059,12.5059,12.5059,21.8217,21.8217,21.8217,21.8217,21.8217,21.8217,21.8217,21.8217,21.8217,21.8217,31.0948,31.0948,31.0948,31.0948,31.0948,31.0948,31.0948,31.0948,31.0948,31.0948,42.8453,42.8453,42.8453,42.8453,42.8453,42.8453,42.8453,42.8453,42.8453,42.8453,51.6689,51.6689,51.6689,51.6689,51.6689,51.6689,51.6689,51.6689,51.6689,51.6689
0.669,0.00784143,0.00784143,0.00784143,0.00784143,0.00784143,0.00784143,0.00784143,0.00784143,0.00784143,0.00784143,0.026616,0.026616,0.026616,0.026616,0.026616,0.026616,0.026616,0.026616,0.026616,0.026616,0.167894,0.167894,0.167894,0.167894,0.167894,0.167894,0.167894,0.167894,0.167894,0.167894,0.887378,0.887378,0.887378,0.887378,0.887378,0.887378,0.887378,0.887378,0.887378,0.887378,5.58924,5.58924,5.58924,5.58924,5.58924,5.58924,5.58924,5.58924,5.58924,5.58924,12.2892,12.2892,12.2892,12.2892,12.2892,12.2892,12.2892,12.2892,12.2892,12.2892,21.5616,21.5616,21.5616,21.5616,21.5616,21.5616,21.5616,21.5616,21.5616,21.5616,30.7941,30.7941,30.7941,30.7941,30.7941,30.7941,30.7941,30.7941,30.7941,30.7941,42.499,42.499,42.499,42.499,42.499,42.499,42.499,42.499,42.499,42.499,51.2936,51.2936,51.2936,51.2936,51.2936,51.2936,51.2936,51.2936,51.2936,51.2936
0.67,0.007459,0.007459,0.007459,0.007459,0.007459,0.007459,0.007459,0.007459,0.007459,0.007459,0.0253179,0.0253179,0.0253179,0.0253179,0.0253179,0.0253179,0.0253179,0.0253179,0.0253179,0.0253179,0.159706,0.159706,0.159706,0.159706,0.159706,0.159706,0.159706,0.159706,0.159706,0.159706,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441,0.8441,5.40593,5.40593,5.40593,5.40593,5.40593,5.40593,5.40593,5.40593,5.40593,5.40593,12.0736,12.0736,12.0736,12.0736,12.0736,12.0736,12.0736,12.0736,12.0736,12.0736,21.3026,21.3026,21.3026,21.3026,21.3026,21.3026,21.3026,21.3026,21.3026,21.3026,30.4947,30.4947,30.4947,30.4947,30.4947,30.4947,30.4947,30.4947,30.4947,30.4947,42.1538,42.1538,42.1538,42.1538,42.1538,42.1538,42.1538,42.1538,42.1538,42.1538,50.9192,50.9192,50.9192,50.9192,50.9192,50.9192,50.9192,50.9192,50.9192,50.9192
0.671,0.00709522,0.00709522,0.00709522,0.00709522,0.00709522,0.00709522,0.00709522,0.00709522,0.00709522,0.00709522,0.0240831,0.0240831,0.0240831,0.0240831,0.0240831,0.0240831,0.0240831,0.0240831,0.0240831,0.0240831,0.151917,0.151917,0.151917,0.151917,0.151917,0.151917,0.151917,0.151917,0.151917,0.151917,0.802933,0.802933,0.802933,0.802933,0.802933,0.802933,0.802933,0.802933,0.802933,0.802933,5.22352,5.22352,5.22352,5.22352,5.22352,5.22352,5.22352,5.22352,5.22352,5.22352,11.8589,11.8589,11.8589,11.8589,11.8589,11.8589,11.8589,11.8589,11.8589,11.8589,21.0448,21.0448,21.0448,21.0448,21.0448,21.0448,21.0448,21.0448,21.0448,21.0448,30.1965,30.1965,30.1965,30.1965,30.1965,30.1965,30.1965,30.1965,30.1965,30.1965,41.8098,41.8098,41.8098,41.8098,41.8098,41.8098,41.8098,41.8098,41.8098,41.8098,50.5458,50.5458,50.5458,50.5458,50.5458,50.5458,50.5458,50.5458,50.5458,50.5458
